157.46.160.179 - - [21/Jun/2025:01:01:28 +0500] "GET /?gad_campaignid=22678990791&gb=1&gclid=Cj0KCQjwjdTCBhCLARIsAEu8bpIQIxuEXIfGSt1CarlolZJ8SeG5XB8wn0ez6xwmtJjXXeogOX-97HMaAhQIEALw_wcB HTTP/1.1" 301 3731 "-" "Mozilla/5.0 (Linux; Android 11; Redmi Note 9 Pro Max Build/RKQ1.200826.002; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/137.0.7151.115 Mobile Safari/537.36 (Mobile; afma-sdk-a-v250505999.244410000.1)"
157.46.160.179 - - [21/Jun/2025:01:01:30 +0500] "GET /?gad_campaignid=22678990791&gb=1&gclid=Cj0KCQjwjdTCBhCLARIsAEu8bpIQIxuEXIfGSt1CarlolZJ8SeG5XB8wn0ez6xwmtJjXXeogOX-97HMaAhQIEALw_wcB HTTP/1.1" 200 35531 "-" "Mozilla/5.0 (Linux; Android 11; Redmi Note 9 Pro Max Build/RKQ1.200826.002; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/137.0.7151.115 Mobile Safari/537.36 (Mobile; afma-sdk-a-v250505999.244410000.1)"
157.46.160.179 - - [21/Jun/2025:01:01:32 +0500] "GET /?gad_campaignid=22678990791&gb=1&gclid=Cj0KCQjwjdTCBhCLARIsAEu8bpIQIxuEXIfGSt1CarlolZJ8SeG5XB8wn0ez6xwmtJjXXeogOX-97HMaAhQIEALw_wcB HTTP/1.1" 301 3731 "-" "Mozilla/5.0 (Linux; Android 11; Redmi Note 9 Pro Max Build/RKQ1.200826.002; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/137.0.7151.115 Mobile Safari/537.36 (Mobile; afma-sdk-a-v250505999.244410000.1)"
157.46.160.179 - - [21/Jun/2025:01:01:34 +0500] "GET /?gad_campaignid=22678990791&gb=1&gclid=Cj0KCQjwjdTCBhCLARIsAEu8bpIQIxuEXIfGSt1CarlolZJ8SeG5XB8wn0ez6xwmtJjXXeogOX-97HMaAhQIEALw_wcB HTTP/1.1" 200 35532 "-" "Mozilla/5.0 (Linux; Android 11; Redmi Note 9 Pro Max Build/RKQ1.200826.002; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/137.0.7151.115 Mobile Safari/537.36 (Mobile; afma-sdk-a-v250505999.244410000.1)"
176.9.65.136 - - [21/Jun/2025:01:02:08 +0500] "POST /wp-cron.php?doing_wp_cron=1750449728.7932090759277343750000 HTTP/1.1" 200 3488 "-" "WordPress/6.8.1; https://starmakerwm.com"
157.46.160.179 - - [21/Jun/2025:01:02:13 +0500] "GET /wp-includes/js/dist/hooks.min.js?ver=4d63a3d491d11ffd8ac6 HTTP/2.0" 200 1705 "https://starmakerwm.com/?gad_source=5&gad_campaignid=22678990791&gclid=Cj0KCQjwjdTCBhCLARIsAEu8bpIQIxuEXIfGSt1CarlolZJ8SeG5XB8wn0ez6xwmtJjXXeogOX-97HMaAhQIEALw_wcB" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36"
157.46.160.179 - - [21/Jun/2025:01:02:13 +0500] "GET /wp-includes/js/dist/i18n.min.js?ver=5e580eb46a90c2b997e6 HTTP/2.0" 200 3724 "https://starmakerwm.com/?gad_source=5&gad_campaignid=22678990791&gclid=Cj0KCQjwjdTCBhCLARIsAEu8bpIQIxuEXIfGSt1CarlolZJ8SeG5XB8wn0ez6xwmtJjXXeogOX-97HMaAhQIEALw_wcB" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36"
157.46.160.179 - - [21/Jun/2025:01:02:13 +0500] "GET /wp-includes/js/dist/a11y.min.js?ver=3156534cc54473497e14 HTTP/2.0" 200 1013 "https://starmakerwm.com/?gad_source=5&gad_campaignid=22678990791&gclid=Cj0KCQjwjdTCBhCLARIsAEu8bpIQIxuEXIfGSt1CarlolZJ8SeG5XB8wn0ez6xwmtJjXXeogOX-97HMaAhQIEALw_wcB" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36"
157.46.160.179 - - [21/Jun/2025:01:02:13 +0500] "GET /wp-includes/js/dist/vendor/wp-polyfill.min.js?ver=3.15.0 HTTP/2.0" 200 14506 "https://starmakerwm.com/?gad_source=5&gad_campaignid=22678990791&gclid=Cj0KCQjwjdTCBhCLARIsAEu8bpIQIxuEXIfGSt1CarlolZJ8SeG5XB8wn0ez6xwmtJjXXeogOX-97HMaAhQIEALw_wcB" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36"
157.46.160.179 - - [21/Jun/2025:01:02:13 +0500] "GET /wp-includes/js/dist/url.min.js?ver=6bf93e90403a1eec6501 HTTP/2.0" 200 3858 "https://starmakerwm.com/?gad_source=5&gad_campaignid=22678990791&gclid=Cj0KCQjwjdTCBhCLARIsAEu8bpIQIxuEXIfGSt1CarlolZJ8SeG5XB8wn0ez6xwmtJjXXeogOX-97HMaAhQIEALw_wcB" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36"
157.46.160.179 - - [21/Jun/2025:01:02:13 +0500] "GET /wp-includes/js/dist/api-fetch.min.js?ver=3623a576c78df404ff20 HTTP/2.0" 200 2453 "https://starmakerwm.com/?gad_source=5&gad_campaignid=22678990791&gclid=Cj0KCQjwjdTCBhCLARIsAEu8bpIQIxuEXIfGSt1CarlolZJ8SeG5XB8wn0ez6xwmtJjXXeogOX-97HMaAhQIEALw_wcB" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36"
157.46.160.179 - - [21/Jun/2025:01:02:13 +0500] "GET /wp-includes/js/dist/blob.min.js?ver=9113eed771d446f4a556 HTTP/2.0" 200 610 "https://starmakerwm.com/?gad_source=5&gad_campaignid=22678990791&gclid=Cj0KCQjwjdTCBhCLARIsAEu8bpIQIxuEXIfGSt1CarlolZJ8SeG5XB8wn0ez6xwmtJjXXeogOX-97HMaAhQIEALw_wcB" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36"
157.46.160.179 - - [21/Jun/2025:01:02:13 +0500] "GET /wp-includes/js/dist/block-serialization-default-parser.min.js?ver=14d44daebf663d05d330 HTTP/2.0" 200 1153 "https://starmakerwm.com/?gad_source=5&gad_campaignid=22678990791&gclid=Cj0KCQjwjdTCBhCLARIsAEu8bpIQIxuEXIfGSt1CarlolZJ8SeG5XB8wn0ez6xwmtJjXXeogOX-97HMaAhQIEALw_wcB" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36"
157.46.160.179 - - [21/Jun/2025:01:02:13 +0500] "GET /wp-includes/js/dist/autop.min.js?ver=9fb50649848277dd318d HTTP/2.0" 200 2143 "https://starmakerwm.com/?gad_source=5&gad_campaignid=22678990791&gclid=Cj0KCQjwjdTCBhCLARIsAEu8bpIQIxuEXIfGSt1CarlolZJ8SeG5XB8wn0ez6xwmtJjXXeogOX-97HMaAhQIEALw_wcB" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36"
157.46.160.179 - - [21/Jun/2025:01:02:13 +0500] "GET /wp-includes/js/dist/deprecated.min.js?ver=e1f84915c5e8ae38964c HTTP/2.0" 200 480 "https://starmakerwm.com/?gad_source=5&gad_campaignid=22678990791&gclid=Cj0KCQjwjdTCBhCLARIsAEu8bpIQIxuEXIfGSt1CarlolZJ8SeG5XB8wn0ez6xwmtJjXXeogOX-97HMaAhQIEALw_wcB" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36"
157.46.160.179 - - [21/Jun/2025:01:02:13 +0500] "GET /wp-includes/js/dist/dom.min.js?ver=f3a673a30f968c8fa314 HTTP/2.0" 200 4745 "https://starmakerwm.com/?gad_source=5&gad_campaignid=22678990791&gclid=Cj0KCQjwjdTCBhCLARIsAEu8bpIQIxuEXIfGSt1CarlolZJ8SeG5XB8wn0ez6xwmtJjXXeogOX-97HMaAhQIEALw_wcB" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36"
157.46.160.179 - - [21/Jun/2025:01:02:13 +0500] "GET /wp-includes/js/dist/escape-html.min.js?ver=6561a406d2d232a6fbd2 HTTP/2.0" 200 566 "https://starmakerwm.com/?gad_source=5&gad_campaignid=22678990791&gclid=Cj0KCQjwjdTCBhCLARIsAEu8bpIQIxuEXIfGSt1CarlolZJ8SeG5XB8wn0ez6xwmtJjXXeogOX-97HMaAhQIEALw_wcB" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36"
157.46.160.179 - - [21/Jun/2025:01:02:13 +0500] "GET /wp-includes/js/dist/element.min.js?ver=a4eeeadd23c0d7ab1d2d HTTP/2.0" 200 4971 "https://starmakerwm.com/?gad_source=5&gad_campaignid=22678990791&gclid=Cj0KCQjwjdTCBhCLARIsAEu8bpIQIxuEXIfGSt1CarlolZJ8SeG5XB8wn0ez6xwmtJjXXeogOX-97HMaAhQIEALw_wcB" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36"
157.46.160.179 - - [21/Jun/2025:01:02:13 +0500] "GET /wp-includes/js/dist/is-shallow-equal.min.js?ver=e0f9f1d78d83f5196979 HTTP/2.0" 200 553 "https://starmakerwm.com/?gad_source=5&gad_campaignid=22678990791&gclid=Cj0KCQjwjdTCBhCLARIsAEu8bpIQIxuEXIfGSt1CarlolZJ8SeG5XB8wn0ez6xwmtJjXXeogOX-97HMaAhQIEALw_wcB" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36"
157.46.160.179 - - [21/Jun/2025:01:02:13 +0500] "GET /wp-includes/js/dist/priority-queue.min.js?ver=9c21c957c7e50ffdbf48 HTTP/2.0" 200 1559 "https://starmakerwm.com/?gad_source=5&gad_campaignid=22678990791&gclid=Cj0KCQjwjdTCBhCLARIsAEu8bpIQIxuEXIfGSt1CarlolZJ8SeG5XB8wn0ez6xwmtJjXXeogOX-97HMaAhQIEALw_wcB" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36"
157.46.160.179 - - [21/Jun/2025:01:02:13 +0500] "GET /wp-includes/js/dist/keycodes.min.js?ver=034ff647a54b018581d3 HTTP/2.0" 200 1425 "https://starmakerwm.com/?gad_source=5&gad_campaignid=22678990791&gclid=Cj0KCQjwjdTCBhCLARIsAEu8bpIQIxuEXIfGSt1CarlolZJ8SeG5XB8wn0ez6xwmtJjXXeogOX-97HMaAhQIEALw_wcB" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36"
157.46.160.179 - - [21/Jun/2025:01:02:13 +0500] "GET /wp-includes/js/dist/compose.min.js?ver=84bcf832a5c99203f3db HTTP/2.0" 200 12850 "https://starmakerwm.com/?gad_source=5&gad_campaignid=22678990791&gclid=Cj0KCQjwjdTCBhCLARIsAEu8bpIQIxuEXIfGSt1CarlolZJ8SeG5XB8wn0ez6xwmtJjXXeogOX-97HMaAhQIEALw_wcB" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36"
157.46.160.179 - - [21/Jun/2025:01:02:13 +0500] "GET /wp-includes/js/dist/private-apis.min.js?ver=0f8478f1ba7e0eea562b HTTP/2.0" 200 1045 "https://starmakerwm.com/?gad_source=5&gad_campaignid=22678990791&gclid=Cj0KCQjwjdTCBhCLARIsAEu8bpIQIxuEXIfGSt1CarlolZJ8SeG5XB8wn0ez6xwmtJjXXeogOX-97HMaAhQIEALw_wcB" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36"
157.46.160.179 - - [21/Jun/2025:01:02:13 +0500] "GET /wp-includes/js/dist/redux-routine.min.js?ver=8bb92d45458b29590f53 HTTP/2.0" 200 2843 "https://starmakerwm.com/?gad_source=5&gad_campaignid=22678990791&gclid=Cj0KCQjwjdTCBhCLARIsAEu8bpIQIxuEXIfGSt1CarlolZJ8SeG5XB8wn0ez6xwmtJjXXeogOX-97HMaAhQIEALw_wcB" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36"
157.46.160.179 - - [21/Jun/2025:01:02:13 +0500] "GET /wp-includes/js/dist/html-entities.min.js?ver=2cd3358363e0675638fb HTTP/2.0" 200 479 "https://starmakerwm.com/?gad_source=5&gad_campaignid=22678990791&gclid=Cj0KCQjwjdTCBhCLARIsAEu8bpIQIxuEXIfGSt1CarlolZJ8SeG5XB8wn0ez6xwmtJjXXeogOX-97HMaAhQIEALw_wcB" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36"
157.46.160.179 - - [21/Jun/2025:01:02:13 +0500] "GET /wp-includes/js/dist/data.min.js?ver=fe6c4835cd00e12493c3 HTTP/2.0" 200 8885 "https://starmakerwm.com/?gad_source=5&gad_campaignid=22678990791&gclid=Cj0KCQjwjdTCBhCLARIsAEu8bpIQIxuEXIfGSt1CarlolZJ8SeG5XB8wn0ez6xwmtJjXXeogOX-97HMaAhQIEALw_wcB" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36"
157.46.160.179 - - [21/Jun/2025:01:02:13 +0500] "GET /wp-includes/js/dist/shortcode.min.js?ver=b7747eee0efafd2f0c3b HTTP/2.0" 200 1419 "https://starmakerwm.com/?gad_source=5&gad_campaignid=22678990791&gclid=Cj0KCQjwjdTCBhCLARIsAEu8bpIQIxuEXIfGSt1CarlolZJ8SeG5XB8wn0ez6xwmtJjXXeogOX-97HMaAhQIEALw_wcB" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36"
157.46.160.179 - - [21/Jun/2025:01:02:13 +0500] "GET /wp-includes/js/dist/rich-text.min.js?ver=74178fc8c4d67d66f1a8 HTTP/2.0" 200 10344 "https://starmakerwm.com/?gad_source=5&gad_campaignid=22678990791&gclid=Cj0KCQjwjdTCBhCLARIsAEu8bpIQIxuEXIfGSt1CarlolZJ8SeG5XB8wn0ez6xwmtJjXXeogOX-97HMaAhQIEALw_wcB" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36"
157.46.160.179 - - [21/Jun/2025:01:02:14 +0500] "GET /wp-includes/js/dist/warning.min.js?ver=ed7c8b0940914f4fe44b HTTP/2.0" 200 325 "https://starmakerwm.com/?gad_source=5&gad_campaignid=22678990791&gclid=Cj0KCQjwjdTCBhCLARIsAEu8bpIQIxuEXIfGSt1CarlolZJ8SeG5XB8wn0ez6xwmtJjXXeogOX-97HMaAhQIEALw_wcB" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36"
157.46.160.179 - - [21/Jun/2025:01:02:14 +0500] "GET /wp-includes/js/dist/vendor/moment.min.js?ver=2.30.1 HTTP/2.0" 200 18798 "https://starmakerwm.com/?gad_source=5&gad_campaignid=22678990791&gclid=Cj0KCQjwjdTCBhCLARIsAEu8bpIQIxuEXIfGSt1CarlolZJ8SeG5XB8wn0ez6xwmtJjXXeogOX-97HMaAhQIEALw_wcB" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36"
157.46.160.179 - - [21/Jun/2025:01:02:14 +0500] "GET /wp-includes/js/dist/blocks.min.js?ver=84530c06a3c62815b497 HTTP/2.0" 200 53717 "https://starmakerwm.com/?gad_source=5&gad_campaignid=22678990791&gclid=Cj0KCQjwjdTCBhCLARIsAEu8bpIQIxuEXIfGSt1CarlolZJ8SeG5XB8wn0ez6xwmtJjXXeogOX-97HMaAhQIEALw_wcB" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36"
157.46.160.179 - - [21/Jun/2025:01:02:14 +0500] "GET /wp-includes/js/dist/primitives.min.js?ver=aef2543ab60c8c9bb609 HTTP/2.0" 200 885 "https://starmakerwm.com/?gad_source=5&gad_campaignid=22678990791&gclid=Cj0KCQjwjdTCBhCLARIsAEu8bpIQIxuEXIfGSt1CarlolZJ8SeG5XB8wn0ez6xwmtJjXXeogOX-97HMaAhQIEALw_wcB" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36"
157.46.160.179 - - [21/Jun/2025:01:02:14 +0500] "GET /wp-includes/js/dist/date.min.js?ver=85ff222add187a4e358f HTTP/2.0" 200 43408 "https://starmakerwm.com/?gad_source=5&gad_campaignid=22678990791&gclid=Cj0KCQjwjdTCBhCLARIsAEu8bpIQIxuEXIfGSt1CarlolZJ8SeG5XB8wn0ez6xwmtJjXXeogOX-97HMaAhQIEALw_wcB" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36"
157.46.160.179 - - [21/Jun/2025:01:02:14 +0500] "GET /wp-content/uploads/pl-google-fonts/fonts/XRXI3I6Li01BKofiOc5wtlZ2di8HDLshdTQ3j6zbXWjgeg.woff2 HTTP/2.0" 200 16407 "https://starmakerwm.com/wp-content/uploads/pl-google-fonts/9126c2842437c511529e28d5d5229833.css?ver=2.0.1" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36"
157.46.160.179 - - [21/Jun/2025:01:02:14 +0500] "GET /wp-content/uploads/pl-google-fonts/fonts/6xKtdSZaM9iE8KbpRA_hK1QNYuDyPw.woff2 HTTP/2.0" 200 28150 "https://starmakerwm.com/wp-content/uploads/pl-google-fonts/9126c2842437c511529e28d5d5229833.css?ver=2.0.1" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36"
157.46.160.179 - - [21/Jun/2025:01:02:14 +0500] "GET /wp-content/uploads/pl-google-fonts/fonts/memvYaGs126MiZpBA-UvWbX2vVnXBbObj2OVTS-mu0SC55I.woff2 HTTP/2.0" 200 43148 "https://starmakerwm.com/wp-content/uploads/pl-google-fonts/9126c2842437c511529e28d5d5229833.css?ver=2.0.1" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36"
157.46.160.179 - - [21/Jun/2025:01:02:14 +0500] "GET /wp-includes/js/dist/components.min.js?ver=336a01176fa8097fbf37 HTTP/2.0" 200 229084 "https://starmakerwm.com/?gad_source=5&gad_campaignid=22678990791&gclid=Cj0KCQjwjdTCBhCLARIsAEu8bpIQIxuEXIfGSt1CarlolZJ8SeG5XB8wn0ez6xwmtJjXXeogOX-97HMaAhQIEALw_wcB" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36"
157.46.160.179 - - [21/Jun/2025:01:02:14 +0500] "GET /wp-content/uploads/pl-google-fonts/fonts/KFO7CnqEu92Fr1ME7kSn66aGLdTylUAMa3yUBHMdazQ.woff2 HTTP/2.0" 200 34748 "https://starmakerwm.com/wp-content/uploads/pl-google-fonts/9126c2842437c511529e28d5d5229833.css?ver=2.0.1" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36"
157.46.160.179 - - [21/Jun/2025:01:02:14 +0500] "GET /wp-includes/js/dist/keyboard-shortcuts.min.js?ver=32686e58e84193ce808b HTTP/2.0" 200 1349 "https://starmakerwm.com/?gad_source=5&gad_campaignid=22678990791&gclid=Cj0KCQjwjdTCBhCLARIsAEu8bpIQIxuEXIfGSt1CarlolZJ8SeG5XB8wn0ez6xwmtJjXXeogOX-97HMaAhQIEALw_wcB" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36"
157.46.160.179 - - [21/Jun/2025:01:02:14 +0500] "GET /wp-includes/js/dist/commands.min.js?ver=14ee29ad1743be844b11 HTTP/2.0" 200 16438 "https://starmakerwm.com/?gad_source=5&gad_campaignid=22678990791&gclid=Cj0KCQjwjdTCBhCLARIsAEu8bpIQIxuEXIfGSt1CarlolZJ8SeG5XB8wn0ez6xwmtJjXXeogOX-97HMaAhQIEALw_wcB" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36"
157.46.160.179 - - [21/Jun/2025:01:02:14 +0500] "GET /wp-includes/js/dist/notices.min.js?ver=673a68a7ac2f556ed50b HTTP/2.0" 200 981 "https://starmakerwm.com/?gad_source=5&gad_campaignid=22678990791&gclid=Cj0KCQjwjdTCBhCLARIsAEu8bpIQIxuEXIfGSt1CarlolZJ8SeG5XB8wn0ez6xwmtJjXXeogOX-97HMaAhQIEALw_wcB" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36"
157.46.160.179 - - [21/Jun/2025:01:02:14 +0500] "GET /wp-includes/js/dist/preferences-persistence.min.js?ver=9307a8c9e3254140a223 HTTP/2.0" 200 2123 "https://starmakerwm.com/?gad_source=5&gad_campaignid=22678990791&gclid=Cj0KCQjwjdTCBhCLARIsAEu8bpIQIxuEXIfGSt1CarlolZJ8SeG5XB8wn0ez6xwmtJjXXeogOX-97HMaAhQIEALw_wcB" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36"
157.46.160.179 - - [21/Jun/2025:01:02:14 +0500] "GET /wp-includes/js/dist/preferences.min.js?ver=4aa23582b858c882a887 HTTP/2.0" 200 2906 "https://starmakerwm.com/?gad_source=5&gad_campaignid=22678990791&gclid=Cj0KCQjwjdTCBhCLARIsAEu8bpIQIxuEXIfGSt1CarlolZJ8SeG5XB8wn0ez6xwmtJjXXeogOX-97HMaAhQIEALw_wcB" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36"
157.46.160.179 - - [21/Jun/2025:01:02:14 +0500] "GET /wp-includes/js/dist/style-engine.min.js?ver=08cc10e9532531e22456 HTTP/2.0" 200 2110 "https://starmakerwm.com/?gad_source=5&gad_campaignid=22678990791&gclid=Cj0KCQjwjdTCBhCLARIsAEu8bpIQIxuEXIfGSt1CarlolZJ8SeG5XB8wn0ez6xwmtJjXXeogOX-97HMaAhQIEALw_wcB" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36"
157.46.160.179 - - [21/Jun/2025:01:02:14 +0500] "GET /wp-includes/js/dist/token-list.min.js?ver=3b5f5dcfde830ecef24f HTTP/2.0" 200 616 "https://starmakerwm.com/?gad_source=5&gad_campaignid=22678990791&gclid=Cj0KCQjwjdTCBhCLARIsAEu8bpIQIxuEXIfGSt1CarlolZJ8SeG5XB8wn0ez6xwmtJjXXeogOX-97HMaAhQIEALw_wcB" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36"
157.46.160.179 - - [21/Jun/2025:01:02:14 +0500] "GET /wp-includes/js/wp-util.min.js?ver=6.8.1 HTTP/2.0" 200 813 "https://starmakerwm.com/?gad_source=5&gad_campaignid=22678990791&gclid=Cj0KCQjwjdTCBhCLARIsAEu8bpIQIxuEXIfGSt1CarlolZJ8SeG5XB8wn0ez6xwmtJjXXeogOX-97HMaAhQIEALw_wcB" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36"
157.46.160.179 - - [21/Jun/2025:01:02:14 +0500] "GET /wp-includes/js/underscore.min.js?ver=1.13.7 HTTP/2.0" 200 7351 "https://starmakerwm.com/?gad_source=5&gad_campaignid=22678990791&gclid=Cj0KCQjwjdTCBhCLARIsAEu8bpIQIxuEXIfGSt1CarlolZJ8SeG5XB8wn0ez6xwmtJjXXeogOX-97HMaAhQIEALw_wcB" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36"
157.46.160.179 - - [21/Jun/2025:01:02:14 +0500] "GET /wp-includes/js/dist/block-editor.min.js?ver=c8c5e4e00ad4a1c77679 HTTP/2.0" 200 261717 "https://starmakerwm.com/?gad_source=5&gad_campaignid=22678990791&gclid=Cj0KCQjwjdTCBhCLARIsAEu8bpIQIxuEXIfGSt1CarlolZJ8SeG5XB8wn0ez6xwmtJjXXeogOX-97HMaAhQIEALw_wcB" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36"
157.46.160.179 - - [21/Jun/2025:01:02:14 +0500] "GET /wp-content/plugins/pojo-accessibility/assets/build/gutenberg-custom-link.js?ver=42a2a59090c5731808c1 HTTP/2.0" 200 477 "https://starmakerwm.com/?gad_source=5&gad_campaignid=22678990791&gclid=Cj0KCQjwjdTCBhCLARIsAEu8bpIQIxuEXIfGSt1CarlolZJ8SeG5XB8wn0ez6xwmtJjXXeogOX-97HMaAhQIEALw_wcB" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36"
157.46.160.179 - - [21/Jun/2025:01:02:14 +0500] "GET /wp-content/plugins/woocommerce/assets/js/frontend/woocommerce.min.js?ver=9.9.4 HTTP/2.0" 200 1483 "https://starmakerwm.com/?gad_source=5&gad_campaignid=22678990791&gclid=Cj0KCQjwjdTCBhCLARIsAEu8bpIQIxuEXIfGSt1CarlolZJ8SeG5XB8wn0ez6xwmtJjXXeogOX-97HMaAhQIEALw_wcB" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36"
